MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition
20.0,5.0,73.0,8899.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,2.0,7.0,5.0,2007.0,2007.0,1.0,1.0,13.0,14.0,0.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,24.0,5.0,0.0,1316.0,1340.0,1.0,0.0,1.0,4.0,1340.0,0.0,0.0,1340.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,7.0,0.0,1.0,2007.0,0.0,2.0,396.0,4.0,4.0,2.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,6.0,5.0
160.0,5.0,36.0,2448.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,3.0,5.0,7.0,5.0,2003.0,2004.0,1.0,1.0,13.0,16.0,106.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,573.0,5.0,0.0,191.0,764.0,1.0,0.0,1.0,4.0,764.0,862.0,0.0,1626.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,6.0,7.0,0.0,3.0,2003.0,1.0,2.0,474.0,4.0,4.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,9.0,4.0
80.0,5.0,80.0,13014.0,1.0,3.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,0.0,7.0,6.0,5.0,1978.0,1978.0,1.0,1.0,6.0,10.0,39.0,3.0,4.0,1.0,4.0,4.0,0.0,0.0,528.0,5.0,0.0,480.0,1008.0,1.0,4.0,1.0,4.0,1096.0,0.0,0.0,1096.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,6.0,7.0,1.0,1.0,1978.0,2.0,2.0,484.0,4.0,4.0,2.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,9.0,4.0
70.0,6.0,60.0,3600.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,5.0,6.0,7.0,1917.0,2007.0,1.0,1.0,12.0,13.0,0.0,3.0,4.0,0.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,624.0,624.0,1.0,0.0,1.0,4.0,664.0,624.0,0.0,1288.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,5.0,7.0,1.0,1.0,1917.0,2.0,1.0,280.0,4.0,4.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,9.0,4.0
70.0,5.0,96.0,13132.0,1.0,3.0,3.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,5.0,5.0,5.0,1914.0,1950.0,1.0,1.0,14.0,15.0,0.0,3.0,4.0,0.0,2.0,4.0,2.0,5.0,0.0,5.0,0.0,747.0,747.0,1.0,2.0,1.0,1.0,892.0,892.0,0.0,1784.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,9.0,7.0,0.0,5.0,1914.0,2.0,1.0,180.0,1.0,1.0,0.0,203.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,9.0,4.0
120.0,5.0,48.0,6240.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,4.0,2.0,8.0,5.0,2006.0,2006.0,3.0,1.0,8.0,8.0,176.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,863.0,5.0,0.0,461.0,1324.0,1.0,0.0,1.0,4.0,1324.0,0.0,0.0,1324.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,7.0,1.0,1.0,2006.0,0.0,2.0,550.0,4.0,4.0,2.0,192.0,38.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,9.0,4.0
20.0,5.0,90.0,14115.0,1.0,0.0,3.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,2.0,6.0,7.0,1956.0,2004.0,1.0,1.0,11.0,12.0,0.0,3.0,4.0,2.0,4.0,4.0,3.0,0.0,296.0,2.0,547.0,230.0,1073.0,1.0,0.0,1.0,4.0,1811.0,0.0,0.0,1811.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,6.0,7.0,1.0,1.0,1956.0,0.0,2.0,470.0,4.0,4.0,2.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,7.0,2006.0,9.0,0.0
50.0,5.0,78.0,17503.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,0.0,2.0,0.0,0.0,6.0,5.0,1948.0,1950.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,912.0,912.0,1.0,4.0,1.0,4.0,912.0,546.0,0.0,1458.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,6.0,7.0,1.0,1.0,1948.0,2.0,1.0,330.0,4.0,4.0,2.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,9.0,0.0
20.0,2.0,100.0,11824.0,1.0,0.0,3.0,0.0,0.0,0.0,24.0,2.0,2.0,0.0,2.0,8.0,5.0,2006.0,2006.0,1.0,1.0,13.0,14.0,298.0,2.0,4.0,2.0,2.0,4.0,0.0,5.0,0.0,5.0,0.0,1685.0,1685.0,1.0,0.0,1.0,4.0,1685.0,0.0,0.0,1685.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,7.0,1.0,1.0,2006.0,0.0,3.0,658.0,4.0,4.0,2.0,112.0,63.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,9.0,4.0
20.0,5.0,68.0,11765.0,1.0,0.0,3.0,0.0,0.0,0.0,15.0,2.0,2.0,0.0,2.0,5.0,5.0,1957.0,1957.0,1.0,1.0,14.0,15.0,302.0,3.0,4.0,1.0,4.0,4.0,2.0,4.0,1127.0,5.0,0.0,490.0,1617.0,1.0,1.0,1.0,4.0,1797.0,0.0,0.0,1797.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,7.0,7.0,1.0,1.0,1957.0,2.0,3.0,963.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,9.0,4.0
80.0,5.0,85.0,10200.0,1.0,3.0,3.0,0.0,4.0,0.0,26.0,2.0,2.0,0.0,7.0,6.0,5.0,1988.0,1989.0,1.0,1.0,6.0,6.0,219.0,2.0,4.0,1.0,2.0,4.0,0.0,2.0,783.0,5.0,0.0,678.0,1461.0,1.0,0.0,1.0,4.0,1509.0,0.0,0.0,1509.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,7.0,1.0,1.0,1988.0,1.0,2.0,600.0,4.0,4.0,2.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,9.0,0.0
60.0,5.0,73.0,8814.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,1.0,2.0,0.0,5.0,5.0,6.0,1968.0,1968.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,732.0,5.0,0.0,0.0,732.0,1.0,0.0,1.0,4.0,732.0,732.0,0.0,1464.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,7.0,7.0,0.0,1.0,1968.0,2.0,2.0,470.0,4.0,4.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,9.0,4.0
50.0,5.0,50.0,9350.0,1.0,3.0,0.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,0.0,4.0,6.0,1947.0,1979.0,1.0,1.0,15.0,16.0,0.0,3.0,4.0,1.0,4.0,1.0,3.0,3.0,192.0,5.0,0.0,564.0,756.0,1.0,0.0,1.0,4.0,1169.0,0.0,362.0,1531.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,8.0,7.0,1.0,5.0,1947.0,2.0,1.0,209.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,9.0,4.0
50.0,6.0,68.0,3950.0,1.0,3.0,0.0,0.0,4.0,0.0,20.0,0.0,2.0,0.0,0.0,6.0,8.0,1926.0,2004.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,468.0,5.0,0.0,350.0,818.0,1.0,4.0,1.0,4.0,818.0,406.0,0.0,1224.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,5.0,7.0,0.0,5.0,1926.0,2.0,1.0,210.0,4.0,4.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,12.0,2009.0,9.0,4.0
60.0,5.0,80.0,10400.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,5.0,7.0,6.0,1980.0,1988.0,1.0,1.0,6.0,6.0,280.0,3.0,4.0,1.0,2.0,4.0,2.0,5.0,0.0,5.0,0.0,738.0,738.0,1.0,4.0,1.0,4.0,1277.0,767.0,0.0,2044.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,7.0,2.0,1.0,1.0,1980.0,2.0,2.0,489.0,4.0,4.0,2.0,28.0,73.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,9.0,4.0
90.0,5.0,95.0,11345.0,1.0,3.0,3.0,0.0,0.0,0.0,15.0,1.0,2.0,2.0,5.0,5.0,5.0,1948.0,1950.0,1.0,4.0,0.0,0.0,567.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,220.0,5.0,0.0,708.0,928.0,1.0,2.0,1.0,0.0,928.0,992.0,0.0,1920.0,0.0,0.0,2.0,0.0,4.0,2.0,4.0,10.0,7.0,0.0,5.0,1948.0,2.0,2.0,400.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,9.0,4.0
160.0,2.0,68.0,2117.0,1.0,3.0,3.0,0.0,4.0,0.0,24.0,2.0,2.0,3.0,5.0,6.0,5.0,2000.0,2000.0,1.0,1.0,8.0,8.0,216.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,378.0,5.0,0.0,378.0,756.0,1.0,0.0,1.0,4.0,769.0,804.0,0.0,1573.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,5.0,7.0,0.0,5.0,2000.0,2.0,2.0,440.0,4.0,4.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,9.0,4.0
20.0,5.0,88.0,11896.0,1.0,0.0,3.0,0.0,0.0,0.0,26.0,2.0,2.0,0.0,2.0,7.0,5.0,2008.0,2008.0,1.0,1.0,13.0,14.0,60.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,78.0,5.0,0.0,1258.0,1336.0,1.0,0.0,1.0,4.0,1346.0,0.0,0.0,1346.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,7.0,1.0,1.0,2008.0,0.0,3.0,660.0,4.0,4.0,2.0,100.0,48.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,9.0,4.0
20.0,5.0,90.0,11664.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,7.0,5.0,2002.0,2002.0,3.0,1.0,13.0,14.0,0.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,1234.0,5.0,0.0,335.0,1569.0,1.0,0.0,1.0,4.0,1611.0,0.0,0.0,1611.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,7.0,0.0,1.0,2002.0,1.0,3.0,1231.0,4.0,4.0,2.0,262.0,93.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,9.0,4.0
30.0,5.0,64.0,8574.0,1.0,3.0,3.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,2.0,6.0,8.0,1916.0,2000.0,1.0,1.0,12.0,13.0,0.0,2.0,4.0,0.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,816.0,816.0,1.0,0.0,1.0,4.0,1232.0,0.0,0.0,1232.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,6.0,7.0,1.0,5.0,1916.0,2.0,2.0,440.0,4.0,4.0,2.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,10.0,2009.0,9.0,4.0
20.0,5.0,62.0,8010.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,2.0,6.0,9.0,1958.0,2007.0,3.0,1.0,14.0,15.0,0.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,745.0,5.0,0.0,206.0,951.0,1.0,2.0,1.0,4.0,951.0,0.0,0.0,951.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,6.0,7.0,0.0,5.0,1985.0,2.0,2.0,480.0,4.0,4.0,2.0,0.0,0.0,42.0,0.0,0.0,0.0,450.0,9.0,2009.0,9.0,4.0
50.0,5.0,60.0,9780.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,0.0,5.0,3.0,1934.0,1950.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,585.0,585.0,1.0,4.0,0.0,0.0,687.0,425.0,0.0,1112.0,1.0,0.0,2.0,0.0,4.0,1.0,4.0,6.0,7.0,0.0,5.0,1934.0,2.0,1.0,226.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,9.0,4.0
20.0,5.0,75.0,10650.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,5.0,6.0,1976.0,1976.0,1.0,1.0,6.0,6.0,0.0,3.0,4.0,1.0,4.0,2.0,0.0,3.0,182.0,0.0,712.0,0.0,894.0,1.0,4.0,1.0,4.0,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,5.0,7.0,0.0,1.0,1976.0,2.0,1.0,308.0,4.0,4.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,9.0,4.0
60.0,5.0,96.0,11631.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,5.0,8.0,5.0,2004.0,2005.0,1.0,1.0,13.0,14.0,236.0,2.0,4.0,2.0,2.0,4.0,0.0,5.0,0.0,5.0,0.0,1052.0,1052.0,1.0,0.0,1.0,4.0,1052.0,1321.0,0.0,2373.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,9.0,7.0,1.0,3.0,2004.0,0.0,3.0,632.0,4.0,4.0,2.0,120.0,46.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,6.0,5.0
30.0,6.0,60.0,7392.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,0.0,2.0,5.0,7.0,1930.0,1995.0,1.0,1.0,14.0,15.0,0.0,3.0,4.0,0.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,520.0,520.0,1.0,4.0,1.0,0.0,912.0,0.0,0.0,912.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,5.0,7.0,0.0,5.0,1934.0,1.0,1.0,360.0,4.0,4.0,2.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,9.0,4.0
90.0,6.0,60.0,7200.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,2.0,6.0,5.0,5.0,1980.0,1980.0,1.0,1.0,8.0,8.0,180.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,936.0,5.0,0.0,0.0,936.0,1.0,4.0,1.0,4.0,936.0,0.0,0.0,936.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,7.0,0.0,5.0,1980.0,2.0,2.0,672.0,4.0,4.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,9.0,4.0
80.0,5.0,60.0,7134.0,1.0,3.0,0.0,0.0,4.0,1.0,15.0,2.0,2.0,0.0,7.0,5.0,5.0,1955.0,1955.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,384.0,5.0,0.0,0.0,384.0,1.0,4.0,1.0,4.0,1360.0,0.0,0.0,1360.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,6.0,2.0,1.0,5.0,1962.0,2.0,2.0,572.0,4.0,4.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,9.0,4.0
50.0,6.0,69.0,11851.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,0.0,2.0,0.0,0.0,5.0,7.0,1948.0,2009.0,1.0,1.0,13.0,14.0,0.0,3.0,2.0,0.0,4.0,4.0,3.0,1.0,780.0,5.0,0.0,247.0,1027.0,1.0,0.0,1.0,4.0,1027.0,606.0,0.0,1633.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,7.0,7.0,1.0,5.0,1948.0,2.0,1.0,240.0,4.0,4.0,2.0,0.0,100.0,126.0,0.0,0.0,0.0,0.0,6.0,2010.0,9.0,4.0
20.0,5.0,68.0,8298.0,1.0,0.0,1.0,0.0,4.0,0.0,26.0,2.0,2.0,0.0,2.0,8.0,5.0,2006.0,2007.0,3.0,1.0,13.0,14.0,0.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,583.0,5.0,0.0,963.0,1546.0,1.0,0.0,1.0,4.0,1564.0,0.0,0.0,1564.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,7.0,1.0,1.0,2207.0,1.0,2.0,502.0,4.0,4.0,2.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,6.0,5.0
20.0,5.0,78.0,9360.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,1.0,2.0,0.0,2.0,6.0,7.0,1968.0,2004.0,3.0,1.0,6.0,6.0,203.0,3.0,4.0,1.0,4.0,4.0,0.0,0.0,760.0,5.0,0.0,216.0,976.0,1.0,4.0,1.0,4.0,976.0,0.0,0.0,976.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,7.0,1.0,1.0,1968.0,1.0,2.0,504.0,4.0,4.0,2.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,9.0,0.0
20.0,5.0,57.0,9764.0,1.0,0.0,3.0,0.0,2.0,0.0,22.0,1.0,2.0,0.0,2.0,5.0,7.0,1967.0,2003.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,702.0,5.0,0.0,192.0,894.0,1.0,0.0,1.0,4.0,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,5.0,7.0,0.0,1.0,1967.0,1.0,2.0,450.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,9.0,4.0
60.0,5.0,60.0,15384.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,6.0,2.0,0.0,5.0,7.0,5.0,2004.0,2005.0,1.0,1.0,13.0,14.0,0.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,724.0,5.0,0.0,64.0,788.0,1.0,0.0,1.0,4.0,788.0,702.0,0.0,1490.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,7.0,1.0,1.0,2004.0,0.0,2.0,388.0,4.0,4.0,2.0,100.0,75.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,9.0,4.0
50.0,6.0,52.0,6240.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,5.0,7.0,1930.0,1992.0,1.0,1.0,14.0,15.0,0.0,3.0,4.0,0.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,966.0,966.0,1.0,0.0,1.0,4.0,1014.0,412.0,0.0,1426.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,6.0,7.0,1.0,5.0,1930.0,2.0,1.0,230.0,1.0,4.0,2.0,174.0,0.0,96.0,0.0,0.0,0.0,0.0,7.0,2007.0,9.0,4.0
60.0,5.0,68.0,8965.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,7.0,5.0,2003.0,2003.0,1.0,1.0,13.0,14.0,0.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,652.0,5.0,0.0,130.0,782.0,1.0,0.0,1.0,4.0,806.0,683.0,0.0,1489.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,7.0,1.0,1.0,2003.0,0.0,2.0,400.0,4.0,4.0,2.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,9.0,4.0
60.0,5.0,83.0,13159.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,2.0,2.0,0.0,5.0,7.0,5.0,2009.0,2009.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,2.0,0.0,4.0,0.0,5.0,0.0,5.0,0.0,846.0,846.0,1.0,2.0,1.0,4.0,846.0,846.0,0.0,1692.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,7.0,0.0,1.0,2009.0,1.0,2.0,650.0,4.0,4.0,2.0,208.0,114.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,6.0,5.0
20.0,5.0,68.0,20693.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,2.0,7.0,5.0,1971.0,1971.0,1.0,1.0,9.0,10.0,652.0,3.0,4.0,1.0,2.0,4.0,3.0,4.0,434.0,5.0,0.0,1262.0,1696.0,1.0,0.0,1.0,4.0,1696.0,0.0,0.0,1696.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,7.0,7.0,2.0,1.0,1971.0,0.0,2.0,625.0,4.0,4.0,2.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,9.0,4.0
160.0,5.0,24.0,2179.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,3.0,5.0,6.0,5.0,1976.0,1976.0,1.0,1.0,9.0,2.0,0.0,3.0,4.0,1.0,2.0,4.0,3.0,0.0,70.0,5.0,0.0,785.0,855.0,1.0,2.0,1.0,4.0,855.0,601.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,6.0,7.0,1.0,1.0,1976.0,1.0,2.0,460.0,4.0,4.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,9.0,4.0
70.0,5.0,53.0,7155.0,1.0,3.0,3.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,5.0,6.0,8.0,1926.0,1991.0,1.0,1.0,14.0,15.0,0.0,3.0,4.0,0.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,686.0,686.0,1.0,4.0,1.0,4.0,686.0,775.0,0.0,1461.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,6.0,7.0,1.0,5.0,1926.0,2.0,1.0,225.0,4.0,4.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,7.0,2007.0,9.0,4.0
60.0,5.0,50.0,8340.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,6.0,6.0,1977.0,1977.0,1.0,1.0,6.0,10.0,62.0,3.0,4.0,1.0,2.0,4.0,0.0,2.0,509.0,5.0,0.0,166.0,675.0,1.0,4.0,1.0,4.0,686.0,702.0,0.0,1388.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,6.0,7.0,0.0,1.0,1977.0,2.0,1.0,317.0,4.0,4.0,2.0,406.0,36.0,0.0,0.0,0.0,0.0,0.0,12.0,2006.0,9.0,4.0
20.0,5.0,88.0,7990.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,5.0,6.0,1975.0,1975.0,3.0,1.0,6.0,6.0,0.0,3.0,4.0,1.0,2.0,4.0,3.0,5.0,0.0,5.0,0.0,924.0,924.0,1.0,4.0,1.0,4.0,924.0,0.0,0.0,924.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,5.0,7.0,0.0,5.0,1981.0,2.0,1.0,280.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,9.0,4.0
20.0,5.0,78.0,10140.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,6.0,6.0,1974.0,1999.0,3.0,1.0,6.0,6.0,99.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,663.0,3.0,377.0,0.0,1040.0,1.0,1.0,1.0,4.0,1309.0,0.0,0.0,1309.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,5.0,7.0,1.0,1.0,1974.0,1.0,2.0,484.0,4.0,4.0,2.0,265.0,0.0,0.0,0.0,0.0,648.0,0.0,1.0,2006.0,9.0,4.0
50.0,5.0,75.0,12508.0,1.0,0.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,0.0,6.0,7.0,1940.0,1985.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,1.0,2.0,4.0,2.0,0.0,660.0,5.0,0.0,323.0,983.0,1.0,0.0,1.0,4.0,983.0,767.0,0.0,1750.0,1.0,0.0,2.0,0.0,4.0,1.0,4.0,7.0,4.0,0.0,1.0,1989.0,2.0,1.0,423.0,4.0,4.0,2.0,245.0,0.0,156.0,0.0,0.0,0.0,1300.0,7.0,2008.0,9.0,4.0
20.0,5.0,79.0,10637.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,8.0,5.0,2007.0,2008.0,3.0,1.0,13.0,14.0,336.0,2.0,4.0,2.0,0.0,4.0,1.0,2.0,1288.0,5.0,0.0,417.0,1705.0,1.0,0.0,1.0,4.0,1718.0,0.0,0.0,1718.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,7.0,1.0,1.0,2007.0,1.0,3.0,826.0,4.0,4.0,2.0,208.0,44.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,9.0,4.0
20.0,5.0,65.0,7441.0,1.0,0.0,3.0,0.0,4.0,0.0,23.0,2.0,2.0,0.0,2.0,7.0,5.0,2006.0,2006.0,1.0,1.0,13.0,14.0,170.0,2.0,4.0,2.0,2.0,4.0,3.0,5.0,0.0,5.0,0.0,1461.0,1461.0,1.0,0.0,1.0,4.0,1486.0,0.0,0.0,1486.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,7.0,0.0,1.0,2006.0,1.0,2.0,566.0,4.0,4.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,9.0,4.0
